omega,p,omega_nd,N,lp__
0.44265163662025,0.00971427901592348,0.41634717523618,4691,-2089.82214876039
0.401584489483074,0.0104968285872007,0.374035534976263,4182,-2090.17392753187
0.41189998199289,0.0106361325771455,0.383731281397949,4327,-2089.41053741775
0.302098960657388,0.0154068370773521,0.267348522475788,3135,-2091.15362354872
0.396730145289344,0.0125624052823834,0.363970974504507,4077,-2092.13091459058
0.350116677952639,0.0129231865214688,0.318297260629489,3653,-2089.65314472464
0.48109580239395,0.00916887830785751,0.455871183839247,5167,-2089.78873729827
0.309570266497639,0.0142148139339205,0.276955476981634,3289,-2090.57857324893
0.446969495330783,0.00995475059647366,0.419951194197461,4739,-2089.44473144377
0.442077595029769,0.0102035980484558,0.414461803187231,4594,-2089.41045213613
0.351575020189958,0.0127998192818246,0.319987321596193,3727,-2089.61258223364
0.442696247982693,0.0102592544661267,0.414920393273212,4619,-2089.44713180665
0.347576934194739,0.0139261554326771,0.313464554363821,3551,-2091.15573819088
0.583544556911394,0.00792251669564981,0.562138743904263,6098,-2091.39308509895
0.553669626157073,0.0080797229041798,0.531525820879448,5812,-2090.67649409086
0.511737857954025,0.00843074419678103,0.488459234250225,5386,-2090.4446844423
0.518830188254135,0.00888842405170476,0.494286902017035,5411,-2090.37362058759
0.697759548767384,0.00617430247600725,0.683201474544829,7335,-2093.66037109238
0.385575128411629,0.0113772882210951,0.356217794153995,4067,-2089.4249053143
0.503268555974241,0.00892387467734401,0.478630817509588,5296,-2089.97576142714
0.624542886500687,0.00745254893086844,0.605059268393292,6553,-2092.22685947272
0.363881049801277,0.0125602502560203,0.332345371385478,3836,-2089.56491884841
0.456373103625551,0.0097696397351138,0.429731450800085,4777,-2089.50624873644
0.580025295345074,0.00772490416246607,0.559115560326065,6139,-2091.09612634698
0.522764497520475,0.00816628055184265,0.500230776528543,5387,-2090.81698741395
0.561623149723598,0.0079962380637163,0.539775766172444,5867,-2090.79951710713
0.304946788510135,0.0141807873714473,0.272702062311438,3172,-2090.92858332297
0.344753380889267,0.0124149022560853,0.314405868830071,3645,-2090.18272014463
0.377456299510025,0.0121946346483522,0.346304178656622,4012,-2089.53962992197
0.450279555600375,0.0102515425653847,0.422409428987483,4720,-2089.66823773257
0.267012094267676,0.016383313153402,0.232982854759143,2744,-2092.52748003983
0.377366692882234,0.0111623130673884,0.348823139636323,3894,-2090.2575733686
0.526345145686241,0.00873452859195567,0.502244081708312,5514,-2090.4342158237
0.360120101483475,0.011867382369617,0.33044681248741,3819,-2090.02104998179
0.323837442842743,0.0128526603794717,0.293491299787321,3435,-2091.33876080039
0.486929671721544,0.00890815547552415,0.462390671034499,5091,-2090.05327022046
0.518932613660345,0.00787783837988043,0.497191860017376,5472,-2092.24048233152
0.386326790186352,0.0112469754015027,0.357278331918282,4018,-2089.54044325765
0.46322577420907,0.00985830967581147,0.436263021307238,4822,-2089.64036794511
0.543948997583122,0.00885701097641733,0.519587394594362,5655,-2091.85100339944
0.464830537127116,0.0102013070618492,0.43691271487375,4915,-2090.36182559902
0.555781276139492,0.00784655229701425,0.534297375898659,5898,-2090.89883702541
0.401641302632539,0.0108376604686446,0.37320399412383,4269,-2089.48495788286
0.371765468538239,0.0127507929168732,0.339435470212091,3910,-2090.18641065831
0.293364434463101,0.0149783096389715,0.260165755446125,3173,-2091.16745809229
0.377019808416181,0.0121805700118512,0.345919132684485,3955,-2089.51286597343
0.352568081818808,0.0126633350263454,0.32126682338228,3780,-2089.59509620296
0.329004183936378,0.0131132073898238,0.297779992072226,3401,-2090.31711482351
0.418065479018672,0.0103592929793077,0.390486802576095,4440,-2089.58086969733
0.397988465206982,0.0105923010464039,0.370285929696799,4231,-2090.1736862597
0.424158164380369,0.0104377698682561,0.396242675291061,4501,-2089.35222917296
0.555852421654895,0.00791857373601823,0.53417038476831,5933,-2090.79382676155
0.399044739716621,0.0109629119156163,0.370352502930595,4233,-2089.42299491324
0.47547002535143,0.00929719007808949,0.449931813776204,4969,-2089.71599085294
0.405220759937631,0.011120284736844,0.375951801832622,4243,-2089.28940111844
0.458638768531065,0.00954965820942655,0.432569590864842,4725,-2089.64887174529
0.408759416060158,0.0110901090184091,0.379476937789455,4314,-2089.31596766019
0.457642150643429,0.00982072280258461,0.430845987796615,4777,-2089.51079875746
0.32476498856089,0.0136313994303533,0.292569789674364,3459,-2090.12657585206
0.408024653230086,0.0103268987400639,0.380759945530113,4283,-2090.18941509575
0.598572093688446,0.00725164604300921,0.579192712922921,6241,-2091.67139265971
0.395136350297923,0.0121239927074228,0.363558767347809,4116,-2090.40108151933
0.420252626960829,0.00956862252607249,0.394723925659806,4435,-2092.08601855583
0.585875615424967,0.00720575723371886,0.566452249945794,6155,-2092.08820081861
0.423403915767134,0.0100712852497005,0.39647818463441,4505,-2089.90979854863
0.444041892668443,0.0097699073491212,0.417566442192997,4758,-2089.67234767673
0.343514123304407,0.0133290358767369,0.311036448342123,3618,-2089.84890293827
0.329695012532358,0.0133242466809763,0.297942099036284,3421,-2090.06853493152
0.521364950308137,0.00868993953854114,0.497376219272979,5536,-2090.23535655776
0.417353921589715,0.0100292962657053,0.390663388984517,4482,-2090.41227136296
0.372558438739544,0.0119121640009013,0.342296447384056,3885,-2089.4118850986
0.422125943426738,0.0110908811079646,0.392519581985521,4357,-2089.78227347872
0.499039589182667,0.00841799295276269,0.475811018407537,5224,-2090.95477143893
0.279622809707163,0.0149988664465232,0.247391937516596,2948,-2092.63333410609
0.475593108891442,0.0093301463002774,0.449963391503707,4990,-2089.69454620395
0.443166331111522,0.0108726197012938,0.413727984787021,4655,-2090.72035874978
0.39925872789224,0.0103826466593295,0.37206669227864,4225,-2090.72307165131
0.418441519172081,0.0115544140051453,0.387694678886838,4352,-2090.73900788139
0.455272676934797,0.00912191619993119,0.430407110494373,4713,-2090.89566045908
0.486494850202805,0.00874825787948141,0.46239912895145,5069,-2090.44111029449
0.611632699351735,0.00731020220092704,0.592297865824485,6387,-2091.63959054135
0.424207661623717,0.0105226119068121,0.39606553622263,4431,-2089.31991553562
0.35369104171939,0.0124474825364626,0.322865193115423,3688,-2089.64665490963
0.361241018675789,0.0122070667391218,0.330685593549435,3843,-2089.5479662706
0.415758907432674,0.0107391211901927,0.38722844012076,4281,-2089.29636833076
0.59930539088031,0.00689765100669448,0.580891630322865,6285,-2093.04318446606
0.478933063136604,0.0082404060237985,0.456277539337797,5093,-2093.57110087418
0.497181807575423,0.00853565241793519,0.473632464436627,5218,-2090.63818247861
0.376330060376227,0.0121431384959504,0.345348978747871,4032,-2089.46337887455
0.335085328463246,0.0130202647159396,0.303764128209871,3543,-2090.03058513376
0.397051288687207,0.0106690210812875,0.369175291359742,4259,-2090.03971225838
0.407471983740934,0.010351533943712,0.380155962297555,4275,-2090.15906026993
0.359258516532452,0.0120440468011235,0.329185185851693,3749,-2089.79284885344
0.543891599796416,0.00837351306331047,0.520868623216707,5723,-2090.58917047441
0.464022160077516,0.00979973666623579,0.437210898044613,4863,-2089.61255581757
0.452914189294036,0.00973575523227843,0.426408168584629,4837,-2089.539178287
0.332601790422415,0.0130003269812677,0.301454291632938,3546,-2090.20562649848
0.464147572705407,0.00878667517245513,0.440104781860795,4916,-2091.7083133802
0.408394175202241,0.0102494303186005,0.381323777965161,4353,-2090.39346475467
0.448299266657496,0.00994181313686049,0.421296858003102,4676,-2089.44832299078
0.327283841184457,0.0143381697071097,0.293311005752702,3455,-2090.58710329692
0.553814855267325,0.00804367876055101,0.531771685354804,5850,-2090.68789586805
0.472880629185478,0.00888137840703696,0.448504335766251,4905,-2090.67412487679
0.295909573276318,0.0145744330019694,0.263403844393685,3072,-2091.29512446495
0.304879281087263,0.0143511354629321,0.272262084902243,3275,-2090.78047177114
0.496932475118266,0.00893083058768562,0.472290744893706,5107,-2089.92463892984
0.395244924694643,0.0118343343734971,0.364410485131135,4145,-2089.746137399
0.445358050988647,0.00981886126248288,0.418730880414157,4608,-2089.57001263282
0.358983315092927,0.0120503375602395,0.328905735108219,3826,-2089.79977091854
0.65791098926674,0.00747732874352636,0.639095153734614,6886,-2094.74003397021
0.457203145128487,0.00922497127053157,0.432035058373484,4762,-2090.4039978127
0.357520406649304,0.0129371098214522,0.32533093592831,3662,-2089.78663017492
0.54555212129282,0.00761412048401566,0.524639851256754,5713,-2091.97799000083
0.332504554979366,0.0140940884315397,0.298800378454467,3465,-2090.44128626788
0.300856511504119,0.0151088114529301,0.266845270885795,3189,-2090.87759760917
0.474790530457895,0.00943664670956834,0.448874441675246,4931,-2089.66098010296
0.39809533118597,0.0114154391396823,0.368257460469995,4135,-2089.33474556347
0.549223285185794,0.00827200674310802,0.526515710355207,5718,-2090.65131786492
0.375394778937371,0.0122968635863118,0.344061719965811,3846,-2089.59309980197
0.487129728016012,0.00936254060609631,0.461335954768685,5086,-2089.8617837235
0.313827959455088,0.0138593420534577,0.281748992786384,3314,-2090.57210822132
0.584505985152948,0.0080138073016226,0.562863542312621,6140,-2091.65886649937
0.275878398390629,0.0168557140601324,0.240125346596272,2911,-2092.31535653852
0.432547903486931,0.0107859678000513,0.40353594984423,4455,-2089.74917631707
0.51833943586544,0.00926923805896906,0.492738899148869,5353,-2091.38625860403
0.386830452501124,0.0119575506774012,0.355951216657731,3960,-2089.56412130034
0.396361768667199,0.011134020101179,0.367301991862496,4113,-2089.34396953328
0.434128014421029,0.0105712825674258,0.405661118995213,4491,-2089.49543610801
0.507605759985442,0.00901288015485546,0.482715446657566,5411,-2090.13118403801
0.428340533689267,0.0104140177528066,0.400404539483333,4551,-2089.33681259067
0.534390431628963,0.00864363466603113,0.510569921877573,5683,-2090.61281425428
0.552314860805152,0.0086091795431823,0.528697708727024,5854,-2091.53576202013
0.414116409055299,0.0106135967550599,0.385954971379887,4392,-2089.38123526597
0.38135657156934,0.0121379666312549,0.350207144390073,4006,-2089.60030980616
0.373781621587774,0.012392474620614,0.342269609388539,3823,-2089.65785113964
0.393190268130313,0.0108725848856098,0.364896319448132,4115,-2089.82195016419
0.486038692793173,0.00891463042047713,0.461486345246845,5107,-2090.06162645742
0.565334340511345,0.00740580874794494,0.54514499955088,6046,-2092.01035144276
0.393501799345475,0.0107523931899132,0.3655088334405,4009,-2090.07668296893
0.40334362735452,0.0114176300211106,0.373350687979827,4245,-2089.46589761544
0.384812731061052,0.011800242991346,0.354402144884191,3975,-2089.36638515087
0.482044050075238,0.00877399984952687,0.457901258136407,5036,-2090.55938582462
0.370932057700488,0.0120963406716937,0.340269959888723,3888,-2089.4043671663
0.386688955271918,0.0114411808839512,0.357132892542109,3951,-2089.35227498578
0.370689582762956,0.012467838488729,0.339108852939313,3871,-2089.64536774549
0.481008677806829,0.0099550436973822,0.453619707116183,5040,-2090.82086253233
0.323211890807351,0.0150881936405433,0.287760624727198,3315,-2091.94412842779
0.367415612912404,0.0117904819305196,0.33764963072617,3826,-2089.69696299764
0.399716413339728,0.011029087676003,0.370833953770446,4207,-2089.34782923869
0.313707421482242,0.0133590387102558,0.282765873409532,3271,-2091.37702085119
0.356083159986782,0.0126366351434771,0.324691524805063,3725,-2089.55471708795
0.455289220681372,0.010926370291334,0.425515040115316,4701,-2092.24962124433
0.393224552005268,0.0112625026825036,0.363925061805345,4140,-2089.3271088247
0.537046473172358,0.0081815224381746,0.514518676245963,5697,-2090.52872230239
0.380028262779088,0.0126633043247868,0.347598043013035,3976,-2090.61397399992
0.487823945666412,0.00890320575403036,0.463294231529181,5110,-2090.04289086183
0.331767912791642,0.0132335098298201,0.300117108022997,3482,-2090.03004749387
0.378018598610109,0.0112293926110405,0.349283785328528,3935,-2090.04431523599
0.338840379252016,0.0138593161496522,0.305342474653465,3514,-2090.36426513731
0.369430026011372,0.0130158544928695,0.336534292202568,3756,-2090.65730064653
0.487653234389466,0.00890479342599715,0.463119960997334,5031,-2090.0436761187
0.363227346855034,0.0114683506023766,0.334419240878222,3837,-2090.70693338159
0.399601657473602,0.0106271285850337,0.37176575293765,4157,-2089.97343176825
0.354534643765401,0.0122778177995024,0.324085895374996,3655,-2089.75787014284
0.366522671037258,0.0127825294695487,0.334327211472716,3836,-2089.9362961733
0.470823675316535,0.00929970082618825,0.445316262995287,4815,-2089.75923256423
