omega,p,omega_nd,N,lp__
0.314820495774251,0.0234442774693731,0.289812354173728,3283,-1616.62514907017
0.202747294998659,0.033848261729805,0.176334282612287,2101,-1617.02892782817
0.219318563392562,0.0330085829159116,0.191937412704301,2320,-1616.32928664579
0.298095172118609,0.022343212692181,0.275006484002683,3127,-1617.31575372198
0.281288456267122,0.0232769220304572,0.258105247905464,3001,-1617.63730515935
0.250610588298755,0.028669588689589,0.22429651958685,2582,-1616.04003894842
0.291943471726232,0.0247720398416594,0.266709108754962,3059,-1616.24095035519
0.219183193092356,0.0348920462630696,0.190308132610826,2252,-1617.0126045909
0.32302384895567,0.0240196068842498,0.297031519103075,3329,-1617.65633360023
0.273449582339493,0.0266630163809526,0.247439510738671,2751,-1616.12378640341
0.230887606234595,0.0309363614009227,0.204170254419334,2382,-1616.16154585208
0.264286462240132,0.0272258829973288,0.238335994156972,2777,-1616.05047884477
0.314868587620089,0.0225423573283837,0.29080926697941,3240,-1616.54131755291
0.265004599748942,0.0287168733011736,0.23761437501524,2704,-1616.62251074071
0.199904365287628,0.0379242013102814,0.170766822228528,2063,-1617.32490532126
0.28648601135244,0.0269781083979751,0.259368028775305,2943,-1617.10941153325
0.258775639148274,0.0273068511189319,0.233120357158849,2695,-1616.08919882278
0.22454984918854,0.035350189975102,0.194771871002299,2295,-1617.99683346363
0.265209354549008,0.0274944516841995,0.238946572262958,2718,-1616.08798704994
0.33212238438342,0.018144440799595,0.312135009465615,3499,-1622.04444168085
0.16049228733082,0.0468181314653235,0.130752967950562,1686,-1619.47912267154
0.202490344196236,0.035760966106779,0.174670405664027,2114,-1616.72909518084
0.317956310004703,0.022172558046279,0.294154745080385,3376,-1616.62471211484
0.220924412954208,0.0376027099667278,0.189705160204722,2277,-1620.06206482826
0.304844311639699,0.0229958576214382,0.280767736548455,3137,-1616.4953485527
0.26568132470875,0.0271893017317464,0.23967276741786,2746,-1616.05873838776
0.246298265487185,0.0291698126308759,0.219861785537221,2536,-1616.05090331991
0.316502703997883,0.0217432516042535,0.293217875883078,3244,-1616.87529183194
0.23778418290702,0.0265321908483954,0.214279670392576,2453,-1618.88956532218
0.314738051064103,0.0221085931885602,0.291142079422414,3270,-1616.70141656384
0.291319795665189,0.0268341109392952,0.264057258683816,2980,-1617.474029306
0.186510159098667,0.0375377834110013,0.15920568522372,1937,-1617.40926419761
0.228657250275413,0.0300941036224216,0.202831611517311,2427,-1616.48999983174
0.298350801011611,0.0241144556355076,0.27344504950903,3088,-1616.30309346535
0.20246518286801,0.0390081923182081,0.172230002105032,2052,-1618.32231967606
0.279691845390881,0.0259840378043855,0.253955043614064,2942,-1616.14979705559
0.186691576403138,0.0395942743787644,0.157938180710799,1989,-1617.48265881522
0.236963371090886,0.0321235472344957,0.208720599584459,2432,-1616.68511006639
0.362001773872592,0.0204187672731773,0.338533350957441,3720,-1617.41352485666
0.293240406259251,0.0254137777735105,0.26729128302024,3031,-1616.47124235208
0.266021549709084,0.0268535252601088,0.24030543695484,2727,-1616.06320863213
0.356545675714842,0.0210220082868015,0.332562203691588,3637,-1617.48386716699
0.18573040838802,0.0390456943174431,0.157474896617965,1910,-1617.38688153676
0.216843369237482,0.0298295252587134,0.192231551354271,2263,-1618.15142887732
0.386010779902899,0.0183172536119846,0.364346669619074,3921,-1617.8020313433
0.331300416765894,0.0238270905055084,0.305151158327791,3435,-1618.31776579753
0.247273427893633,0.0291132972592633,0.220813010748466,2518,-1616.04830613172
