omega,p,omega_nd,N,lp__
0.218885137006135,0.0190779518328142,0.202864480669024,6618,-3024.39740575418
0.22128158362621,0.0181130953238444,0.205934267550121,6822,-3023.94891052694
0.218578171783268,0.0179976754370175,0.203464619562245,6796,-3024.10473404043
0.205204943933564,0.0189772247986348,0.190021096673035,6350,-3024.43636917921
0.248258933453377,0.0168882460742168,0.232708167923045,7649,-3024.41615395773
0.182952603826328,0.0232810610110442,0.165999155849528,5649,-3025.76274326597
0.24287230380416,0.0180631655884108,0.226507555428272,7427,-3026.17774457413
0.435607852618469,0.0100629608262081,0.423218098646604,13326,-3029.4540318915
0.30443408833763,0.0132739054215451,0.290473576198261,9264,-3024.47843611489
0.288043940540726,0.0130141965719213,0.274800527514822,8650,-3025.67285427851
0.264361639720333,0.0157235300459372,0.249241278528889,8111,-3024.31373877642
0.20495084108541,0.0184237359599306,0.190215329337526,6271,-3025.26311093584
0.241878523617395,0.01649846321227,0.226954492696867,7393,-3023.89614785062
0.340804820709117,0.0121954683184501,0.327159179019408,10410,-3025.43553539776
0.264071957972419,0.0141678984079326,0.250441910945235,8199,-3025.48755686544
0.318781356437089,0.0126544028553776,0.305115847741952,9732,-3024.70945686719
0.292522244392945,0.0140051799461283,0.278144068904394,8869,-3024.39976138067
0.204987143049521,0.0190316190129617,0.189772930975773,6339,-3024.40865684138
0.244083075581902,0.0162921666124688,0.229249363605116,7447,-3023.91844792848
0.309612566783004,0.0126973432255435,0.296123894847907,9457,-3024.70723554773
0.284687489631142,0.0146943387548832,0.269857767030759,8735,-3024.66187064978
0.221224246959353,0.0182691265637858,0.205749972935091,6759,-3023.95559900084
0.209994569086509,0.0199654293065075,0.193754669210467,6339,-3024.60105499093
0.194280113647135,0.0215687351323198,0.177780339725303,5984,-3024.9112849266
0.206218266147795,0.0196175169382745,0.19047358968839,6331,-3024.14654523303
0.295425750367712,0.0143228548012839,0.280636154630454,8997,-3025.11764140395
0.21967178638738,0.0191721437259329,0.203530716680996,6685,-3024.60497883177
0.255133749194371,0.0154249902583835,0.240645702777169,7744,-3024.05923884542
0.166244472468055,0.0242101502539837,0.149946469463599,5006,-3025.55502440959
0.219137819519412,0.0188319999493094,0.203306438456656,6729,-3024.16911175123
0.238614820794412,0.017482625983186,0.22296423269681,7203,-3024.28290210422
0.193573079265424,0.0201137569915457,0.178205624940716,5978,-3024.69418545577
0.29327782732155,0.0140921043110123,0.278788511381768,9064,-3024.53076229812
0.3028043891901,0.0131981443233898,0.2889664405125,9239,-3024.45846118236
0.229892902577636,0.0183475772324245,0.213911678626199,7030,-3024.58187375592
0.244659325365888,0.0151076690282971,0.230867926745157,7479,-3025.91369429834
0.197619229636087,0.0211002126298786,0.181254496355143,6095,-3024.71158936459
0.375381764910261,0.0105879519706743,0.362987909978662,11617,-3025.85510591687
0.2810080848708,0.0133082270981203,0.267674274387654,8593,-3025.68109206288
0.23329072447469,0.0168438173675463,0.218443728273456,7100,-3024.03678221844
0.487607394971742,0.00792048793348443,0.477679673706959,15023,-3028.84469639237
0.226874551267053,0.0176350932955792,0.211650311873457,6977,-3023.91588636951
0.214366257783296,0.0190261521721847,0.198634282377713,6658,-3024.07825488661
0.479461314343423,0.00816192483288547,0.469244358724153,14778,-3028.38823145159
0.241760988846157,0.01585928338222,0.22741227498009,7418,-3024.53253761076
0.251656173483637,0.0167168723840667,0.236116556525275,7663,-3024.51774270247
0.266286234266944,0.0153467782814986,0.251453360873286,8127,-3024.07898933587
0.318416320588197,0.0136704067287368,0.303669840307621,9791,-3026.61368680258
0.226585195739479,0.0177069603415226,0.211314093947073,6900,-3023.91197660093
0.321545519501189,0.0120473503152122,0.308470241268921,9880,-3025.17055119306
0.244316961989305,0.0166547848393718,0.229147561620506,7416,-3023.92566408068
